code,name,article_date,article_url,article_title,blog_price,blog_pbr,blog_per,blog_yield,category,judgement,yutai,shareholder_return,price,per,pbr,yield,comment,per_avg_1y,per_avg_2y,per_vs_1y,per_pctl_2y,per_min_2y,per_max_2y
3941,レンゴー,2025-11-15,https://boutetsuya.livedoor.blog/archives/28858757.html,3941レンゴー 2025,1007.0,0.54,10.4,3.97,監視銘柄,,なし,累進配当,1597.5,18.867369,0.77633864,3.14,累進配当により配当が確保され、今後900円が底となりそう。 今の1000円の位置は妥当で、この±100円のレンジを予想。 上に抜けたとしても前回高値の1200円まで。,14.332267830436525,11.969602493176177,31.642592946334492,99.58932238193019,7.820666546295481,19.06814851361502
3943,大石産業,2024-11-20,https://boutetsuya.livedoor.blog/archives/26172262.html,3943大石産業 2024,995.0,0.43,7.6,3.22,分散枠,,100株 クオカード1000円 or 2000円 or 3000円（５年、10年）,DOE1.5%以上,1319.0,14.28262,0.5254959,3.97,業績悪く、下方修正となれば株価は850円まではありそう。 上は1100円突破のためには何か必要。,14.18358674458698,13.057299669353121,0.6982243433651503,75.564681724846,9.89787302346045,16.094739520394164
3946,トーモク,2025-11-18,https://boutetsuya.livedoor.blog/archives/28875684.html,3946トーモク 2025,3325.0,0.57,7.8,3.91,分散枠,,なし,配当性向30% 累進配当,4580.0,10.262385,0.7389547,3.68,PERは天井付近も、利回りで見ると割安。 累進配当も宣言し、PERを切り上げていく可能性も。 それを考慮すると、現株価は若干割高の妥当な位置。 下は2900円、上は次の節目の4000円くらいまで。,7.962781126416221,6.640713712775082,28.879405788951452,99.17864476386036,4.558669930969105,10.39682672489083
3964,オークネット,2025-11-18,https://boutetsuya.livedoor.blog/archives/28879192.html,3964オークネット 2024,1892.0,3.45,15.6,2.91,監視銘柄,,300株 プレミアム優待2000P,配当性向40%以上,1465.0,18.859423,4.485733,2.99,配当性向切り上げによりPERも切り上げ。 現在の株価は妥当な位置といったところ。 下は1600円からは堅くなりそうで、上は2300円ほどまで。,14.554102312335347,11.334114683158983,29.581492525414443,97.5359342915811,6.4033695941275015,20.261004827269176
4008,住友精化,2024-11-25,https://boutetsuya.livedoor.blog/archives/26217670.html,4008住友精化 2024,4820.0,0.67,9.1,4.15,値上がり目的,,100株 クオカード1000円２回（半年以上）,配当性向30%,1509.0,12.853492,0.92232376,4.5,2Qで一瞬株価が跳ね上がるも5550円のラインは少し重そう。 下の4000円くらいを背に5550円が突破できるか。 来期増配発表などがあれば上は6500円も。,9.655339438212684,8.691406073325975,33.12314996539709,99.38398357289527,6.970384666902718,13.245314817760105
4022,ラサ工業,2025-11-19,https://boutetsuya.livedoor.blog/archives/28889957.html,4022ラサ工業 2025,5130.0,1.35,12.1,2.5,監視銘柄,,なし,配当性向30％以上,2235.0,20.026882,2.7419007,1.6,今年に入り株価は２倍高。 現在はPERでも利回りでも高値圏といえる。 上はさすがに天井近く、下に振れれば最悪3500円まで。,13.58973802879401,9.335679034541537,47.36768256729407,95.68788501026694,3.9086966564593766,23.7724017655481
4076,シイエヌエス,2025-11-20,https://boutetsuya.livedoor.blog/archives/28896814.html,4076シイエヌエス 2025,1650.0,1.23,11.2,3.03,監視銘柄,,なし,累進配当,1895.0,9.3212,1.271191,3.76,記念配剥落も株価は上昇。 現在は若干割高圏に突入したところ。 下は1450円から堅く、上は2000円まで。,8.050028284441705,7.403873740154959,15.790897505479439,99.7946611909651,5.9429386984148245,9.3212
4088,エア・ウォーター,2025-11-22,https://boutetsuya.livedoor.blog/archives/28910468.html,4088エア・ウォーター 2025,2172.0,0.97,9.4,3.45,分散枠,,100株 1500円相当フルーツバー,配当性向35% 累進配当,2550.0,14.602302,1.4979073,2.94,不適切会計発覚により一気に割安水準まで急降下。 影響軽微で収まれば2100円は底となる水準。 騒動が収まれば2800円めざして上昇していきそう。,13.351212461866528,12.07085413981306,9.370606165595884,92.40246406570843,9.321514281213522,16.377483811764705
4197,アスマーク,2025-11-24,https://boutetsuya.livedoor.blog/archives/28930335.html,4197アスマーク 2024,2505.0,1.87,10.1,3.07,監視銘柄,,100株 クオカード1000円 or 5000円（３年）,総還元性向30%,2320.0,24.154085,1.6504161,3.36,間もなく優待権利落ち。 業績進捗も悪く、2200円ほどまでの下落あり。 上はしばらく2800が天井。,24.243646056163062,24.226105904731085,-0.3694207379351444,50.92402464065708,18.45771899985846,26.64808872981683
4220,リケンテクノス,2025-11-25,https://boutetsuya.livedoor.blog/archives/28940614.html,4220リケンテクノス 2025,1399.0,1.05,10.3,3.36,監視銘柄,,なし,配当性向35%,2714.0,17.650885,1.8683933,3.11,600円天井相場を抜けてから株価は大幅高。 それでも現在は妥当な位置。 1200円より下は堅く、上方修正で1600円程度まであり。,10.151908618029054,8.325278972157237,73.86765054852154,98.97330595482546,5.547974394808088,18.45083299373618
4249,森六ホールディングス,2023-02-18,https://boutetsuya.livedoor.blog/archives/18143860.html,4249森六ホールディングス 2022,1821.0,,,5.49,値上がり目的,,なし,,2868.0,16.782726,0.6206578,4.34,,14.05015946453123,13.081523203855596,19.44865140048386,99.58932238193019,10.252625637423336,16.835391458158995
4298,プロトコーポレーション,2024-12-01,https://boutetsuya.livedoor.blog/archives/26268293.html,4298プロトコーポレーション 2024,1349.0,1.14,9.8,3.71,監視銘柄,,なし,安定配当,,,,,現在下落中も、長期的に見ればきれいな右肩上がり 1200円までには底を付け、再び1600円超えを狙いそう。,,,,,,
4299,ハイマックス,2025-11-26,https://boutetsuya.livedoor.blog/archives/28948534.html,4299ハイマックス 2025,1202.0,1.16,11.2,3.83,監視銘柄,,100株 クオカード1000円,配当性向40%目安,1201.0,11.82203,1.1479102,3.84,22年で高値をつけじり下げ中。 下は1150円、最悪1000円まで。 割安で底もないが上も重く、1400円超えは厳しそう。,11.941437431890932,12.060243134131257,-0.9999418627111178,41.067761806981515,10.319644697744351,13.335098707841528
4318,クイック,2025-12-01,https://boutetsuya.livedoor.blog/archives/28985001.html,4318クイック 2025,2473.0,2.37,12.5,4.21,監視銘柄,,クオカード500 or 1000円（３年）,配当性向50%,811.0,10.946147,2.2413037,4.78,上場来高値更新付近にありながら、かなりの割安水準。 底は2250円を固めており、このラインは堅くなりそう。 上は上場来高値を突破すればとりあえず3000円。 来期になれば3000円突破も十分ありそう。,10.915099678376853,9.892655257145938,0.28444377548519917,76.59137577002053,7.386896842905592,12.631283326268884
4333,東邦システムサイエンス,2024-12-04,https://boutetsuya.livedoor.blog/archives/26291164.html,4333東邦システムサイエンス 2024,1434.0,2.7,22.1,2.79,監視銘柄,,100株 クオカード2000円,配当性向40%,,,,,株価はだいぶ落ちてきたがまだ高値圏。 株主還元引き上げの下支えあるが、一時的には900円まで。 プライム維持に積極的で、今は怖くて買えない。,,,,,,
4345,シーティーエス,2025-12-02,https://boutetsuya.livedoor.blog/archives/28993351.html,4345シーティーエス 2025,909.0,2.65,14.9,3.19,監視銘柄,,なし,累進配当（26年３月期まで）,847.0,13.016751,2.118358,3.61,PER目線では数年に渡り切り下げ中。 株価は横ばいで推移し、そろそろ上に反応していきそう。 1000円を突破すれば目先は1200円天井、下は850円が堅い。,13.835497439944335,13.122126664721302,-5.917723186305834,49.69199178644764,10.310776569308985,16.635112362970524
4386,ＳＩＧグループ,2025-12-04,https://boutetsuya.livedoor.blog/archives/29008085.html,4386ＳＩＧグループ 2025,912.0,2.0,11.3,3.18,分散枠,,300株 クオカード3000円（１年）,DOE6%,885.0,10.540733,1.8024514,3.91,優待新設に伴い株価は上昇。 まだ若干割安な位置といったところ。 下の800円は堅く、目先の天井は1100円。,10.199908339382342,9.03860537939203,3.341448268723335,81.93018480492813,6.271505835616393,11.724138159337551
4401,ＡＤＥＫＡ,2025-12-09,https://boutetsuya.livedoor.blog/archives/29041835.html,4401ＡＤＥＫＡ 2025,3662.0,1.19,13.8,2.84,監視銘柄,,なし,配当性向40%,4774.0,17.176987,1.4444864,2.77,コロナから月足で上昇トレンド築き、 現在は前回高値も突破し高値圏内。 天井は4000円で、下は2900円までの調整はありそう。,13.894460282853501,11.739815199862782,23.62471553643082,98.97330595482546,7.582654856478041,17.544591997535786
4430,東海ソフト,2025-12-09,https://boutetsuya.livedoor.blog/archives/29046162.html,4430東海ソフト 2025,1727.0,1.37,9.7,3.3,分散枠,,なし,配当性向30%,1682.0,8.422212,1.1832504,4.02,長らく割安放置も23年から上昇トレンドへ。 節目となる1800円に差し掛かっているが、 十分割安圏内で突破は時間の問題。 まずは上場来高値付近の2000円を目指しそう。 下は1600円より下は堅い。,8.463306504632872,7.605149663115972,-0.4855608692699076,74.12731006160165,5.519731379848848,9.645295255054089
4464,ソフト９９コーポレーション,2024-12-09,https://boutetsuya.livedoor.blog/archives/26336898.html,4464ソフト９９コーポレーション 2024,1462.0,0.57,11.9,2.94,監視銘柄,,100株 自社製品,配当性向25%,3600.0,26.178009,1.3051724,1.89,現在の株価は妥当な位置。 下はチャートで見てもPERで見ても1200円。 上は1600円が強く意識され、抜けても1700円前後まで。,26.326217912947065,18.62260493656169,-0.5629707747506596,68.58316221765914,9.563731776170348,29.585503229764807
4481,ベース,2025-12-10,https://boutetsuya.livedoor.blog/archives/29055949.html,4481ベース 2024,3220.0,4.21,13.5,3.63,分散枠,,なし,配当性向50%（営利100億達成まで）,3235.0,14.216031,4.134418,3.98,6240円の天井をつけてから、バリュー圏内まで調整。 業績順調で、3000円より下は堅くかなりの割安状態。 上はひとまず4000円で、超えれば4500円あたりを目指しそう。,13.863902174695333,13.356131345197479,2.5398969270526095,78.4394250513347,10.203383047302754,15.778696227784938
4643,アイティフォー,2023-02-27,https://boutetsuya.livedoor.blog/archives/18328542.html,4643アイティフォー 2022,866.0,,,3.46,監視銘柄,,なし,,,,,,,,,,,,
4658,日本空調サービス,2025-12-11,https://boutetsuya.livedoor.blog/archives/29062056.html,4658日本空調サービス 2025,1167.0,1.45,12.8,3.94,準主力,,100株 クオカード1000円,配当性向50%目安,1545.0,14.571348,1.6980746,3.73,昨年900円の天井をぶち抜いてからは株価は堅調。 現在は高値から調整中でそこそこの割安圏内。 PER12ラインの1090円からは下は堅く、 上はPER16ラインの1450円あたりまで。,13.305253135000415,11.314126255596957,9.515751802339123,83.3675564681725,7.7186655689894,15.830591427169297
4662,フォーカスシステムズ,2025-12-14,https://boutetsuya.livedoor.blog/archives/29081273.html,4662フォーカスシステムズ 2025,1987.0,1.88,16.0,2.72,監視銘柄,,なし,配当性向35～40%,1702.0,10.9404125,1.8317758,4.14,PER推移は高い位置にあるが、上方修正はほぼ確実で それを踏まえれば2000円はどちらかといえば割安な位置。 2249円の高値も再び突破は圏内。 通期予想通りの着地となれば1350円までの戻しあり。,10.545752087519535,8.840506851116427,3.7423638371655743,85.62628336755647,5.673173152459186,13.353475047061979
4674,クレスコ,2025-12-15,https://boutetsuya.livedoor.blog/archives/29090638.html,4674クレスコ 2025,1660.0,2.11,13.7,3.49,監視銘柄,,なし,配当性向50%目安,1855.0,14.295623,2.2277868,3.75,現在の株価は妥当な位置。 下は1450円、上は利回り3%ラインの1930円くらいまで。,12.020511476587295,10.848280985543564,18.92691112057925,99.58932238193019,7.483448422350121,14.388101423719679
4685,菱友システムズ,2025-12-16,https://boutetsuya.livedoor.blog/archives/29099271.html,4685菱友システムズ 2025,3295.0,2.09,12.4,2.58,監視銘柄,,なし,配当性向30%以上,2698.0,8.801461,1.5581586,3.82,4400円まで上がった株価はさすがに割高。 今もまだ割高圏内であり、下は2500円、 最悪2000円まであり。上は当面の間前回高値が天井。,10.639121941747606,9.76862413243737,-17.27267486743128,24.84599589322382,5.924379293175699,13.171357338752898
4687,ＴＤＣソフト,2025-12-17,https://boutetsuya.livedoor.blog/archives/29105907.html,4687ＴＤＣソフト 2025,1369.0,2.95,18.4,2.19,監視銘柄,,なし,配当性向40%以上,1009.0,12.286897,2.0795376,3.6,14年頃から業績をともなった上昇トレンド。 23年からは更にトレンドの角度が上がり 現在はしばらく割高圏を推移。 上は前回高値の1607円の意識が強そうで、下は最悪1000円まで。,13.798320630337654,14.439726912398875,-10.953678138298695,20.739219712525667,10.314174191278493,18.19153393524309
4743,アイティフォー,2025-12-18,https://boutetsuya.livedoor.blog/archives/29113883.html,4743アイティフォー 2025,1657.0,2.25,14.6,4.83,監視銘柄,,なし,配当性向50% 総還元性向70%以上,1752.0,16.807367,2.2448761,4.64,総還元性向70%の効果で大幅増配が効き株価底上げ。 利回り的には割安圏内も、業績下振れで 配当性向高めを考慮すると多少の減配リスクあり。 上は1900円、下は1200円と予想が少し難しい。,15.307547954581601,14.096035053560355,9.797905254770068,99.38398357289527,11.332104987482008,17.03760490410959
4746,東計電算,2025-12-20,https://boutetsuya.livedoor.blog/archives/29130775.html,4746東計電算 2024,4065.0,1.59,14.4,4.12,監視銘柄,,100株 お米券２枚,安定配当,6500.0,20.431255,2.0154371,3.03,長らくきれいな上昇トレンドを築き、5000円で一旦調整。 増配による下支えを考えると若干の割安圏内。 下は3500円まで、上は再度5000円突破を目指しそう。,13.144117303968958,12.830324955726459,55.44029718778178,99.17864476386036,10.767852306726075,20.839880100000002
4752,昭和システムエンジニアリング,2025-12-21,https://boutetsuya.livedoor.blog/archives/29138718.html,4752昭和システムエンジニアリング 2025,1648.0,1.26,10.6,3.34,分散枠,,なし,配当性向30%～40%,1550.0,8.634617,1.1239467,4.01,現在は若干割高圏を推移も、業績は予想を上振れており、 それを考慮するなら妥当な位置。 下は1500円以下堅く、上は前回高値の1850円まで。,8.60848662220526,7.853461844924509,0.30354206193847766,74.33264887063655,6.370177539428396,9.348625350152313
4763,クリーク・アンド・リバー社,2025-12-22,https://boutetsuya.livedoor.blog/archives/29145536.html,4763クリーク・アンド・リバー社 2025,1431.0,1.76,9.5,3.14,分散枠,,100株 自社製品,配当性向30%水準,1436.0,7.4690523,1.5587585,3.45,22年に高値を付けてから株価は調整し半値ほどに。 1400円以下はかなり堅い水準で底にに近そう。 上昇に転じれば、ひとまず1900円が一旦天井となりそう。,7.2961027674685575,7.492192173481161,2.3704371778119793,45.790554414784395,6.309164651740947,8.656884183023353
4783,ＮＣＤ,2025-12-23,https://boutetsuya.livedoor.blog/archives/29151622.html,4783ＮＣＤ 2025,3005.0,3.04,14.9,3.09,監視銘柄,,1000株 クオカード2000円 or 3000円（３年）,配当性向505以上,2495.0,10.959325,2.48852,4.84,配当性向の切り上げによりPERは一段上での推移へ。 現在は減益を利回りに支えられた形で 妥当な位置でありながら上も下も動きにくい様子。 来期から復調となれば次の節目の3500円を目指しつつ 下は2700円あたりが鉄壁ラインとなりそう。,11.88556584163789,11.045528480709974,-7.7929890253357055,44.969199178644764,6.578680269956417,15.199147585588658
4832,ＪＦＥシステムズ,2024-01-06,https://boutetsuya.livedoor.blog/archives/23087599.html,4832ＪＦＥシステムズ 2023,3975.0,2.25,13.2,2.97,監視銘柄,,なし,配当性向35%,1913.0,14.084817,1.7273402,3.66,直近すごく上がってしまい、現在は高値圏。 ただし上昇チャートが続いており、どこまで伸びるかは青天井。 下は3000円、もう１つ下は2500円まで。,15.154974120451367,13.331833955349413,-7.061424928513804,55.64681724845995,9.288189297617505,17.82668610565967
4848,フルキャスト,2024-01-07,https://boutetsuya.livedoor.blog/archives/23101676.html,4848フルキャスト 2023,1815.0,2.57,11.1,3.25,監視銘柄,,なし,配当性向35%,1832.0,13.735192,1.9719195,3.6,23年は株価軟調。１年かけて底値圏とされる1500円に接近。 最悪1000円まであるが、1500円で止まる可能性が高そう。 来季も業績横ばい予想であり、高くなっても上は3000円まで。,12.19427038512298,11.624971793351252,12.636439624603902,99.7946611909651,9.122911263870172,13.735192
4972,綜研化学,2024-12-23,https://boutetsuya.livedoor.blog/archives/26456054.html,4972綜研化学 2024,3540.0,0.8,7.2,2.68,分散枠,,なし,配当性向30%を維持しDOE3%を目指す,3325.0,13.634314,1.3068433,2.27,若干高い位置で推移していた株価も、上方修正が出たため PERが切り下がり今は割安圏となった。 下は3000円、上は4500円くらいまで。,11.493739585544045,8.857794837502118,18.623829072551867,84.59958932238193,5.117025859374927,15.602575870676691
5071,ヴィス,2025-12-25,https://boutetsuya.livedoor.blog/archives/29166334.html,5071ヴィス 2025,1337.0,1.61,8.9,3.66,準主力,,なし,配当性向40% 累進配当,1345.0,8.285591,1.4300995,4.06,PER目線、利回り目線で見ても割安圏内。 加えて来期からの配当性向引き上げや累進配当を考慮すれば 激安レベル。 下は1300円以下は堅く、上は1600円超えもあり。,8.621789572289968,8.031856185469453,-3.899405911859577,61.19096509240246,6.16789895109768,10.059336617752018
5076,インフロニア・ホールディングス,2025-12-28,https://boutetsuya.livedoor.blog/archives/29187890.html,5076インフロニア・ホールディングス 2025,2121.0,1.28,10.1,4.01,分散枠,,なし,配当性向40%以上 下限配当60円,2690.0,10.426761,1.0330583,5.01,株価は半年で倍ほどの急騰も、業績もついてきており 現在の株価は妥当な位置。 少し予想難しいが、下は1800円、上は2400円ほどまで。,8.186980574401442,6.23801187818786,27.35783241750651,95.07186858316223,3.998619275010256,11.300825909107807
5078,セレコーポレーション,2026-01-02,https://boutetsuya.livedoor.blog/archives/29227810.html,5078セレコーポレーション 2025,4815.0,0.79,11.6,2.59,監視銘柄,,なし,配当性向30%,4740.0,13.986013,0.77058274,3.38,下方修正の発表により株価は大きく下落。 株価急落もPER目線では更に割高であり、 もう少し下落余地はありそう。 下は3800円、上は業績回復なら6100円あたりまで。,15.308772788391158,14.044664696525563,-8.640534461352933,42.38683127572017,10.591822465006716,18.691039272427254
5184,ニチリン,2026-01-03,https://boutetsuya.livedoor.blog/archives/29232852.html,5184ニチリン 2024,3695.0,0.86,9.8,4.44,監視銘柄,,100株 クオカード1000円 or 2000円（３年）,配当性向40% 下限DOE2.5%,4145.0,10.146133,0.86734116,4.62,PER目線だと高値圏で利回り目線だとそうでもない難しい位置。 3000円までの下落は普通にありそう。 上は4000円を超えるにはもう少し何かほしいところ。,9.281593565206595,8.596677777035946,9.314558202960498,97.3305954825462,7.085712478811716,10.468045058181685
5186,ニッタ,2026-01-04,https://boutetsuya.livedoor.blog/archives/29241168.html,5186ニッタ 2025,4215.0,0.74,10.0,3.44,監視銘柄,,200株 自社製品1200円 or 3000円相当（３年）,"配当性向30% DOE2,5%以上",6970.0,14.205356,1.1347793,2.4,利回りの下支え効き、下は3500円ほどまで。 上は4600円あたりまで。 それ以上はもう少し業績の勢いがほしいところ。,9.544438743713407,8.356176147255296,48.83385373871858,99.38398357289527,6.411483281979129,14.409163116212339
5331,ノリタケ,2026-01-06,https://boutetsuya.livedoor.blog/archives/29253989.html,5331ノリタケ 2025,5710.0,1.03,13.1,3.27,監視銘柄,,100株 自社製品割引券,配当性向35%以上 累進配当,3765.0,14.778616,1.1528887,3.11,23年からの上昇が著しく、さすがに高値圏内。 ３月末に分割を控えており、株価調整のきっかけになるかも。 上は6000円まで、下は4400円まで。,11.962111276847892,9.518236154637588,23.5452142014706,93.42915811088297,5.881625036885012,17.820694990703853
5384,フジミインコーポレーテッド,2023-03-02,https://boutetsuya.livedoor.blog/archives/18376285.html,5384フジミインコーポレーテッド 2022,6480.0,,,3.4,監視銘柄,,なし,,4010.0,32.831177,3.4944348,1.95,,24.06926332500311,20.52304288372327,36.40291585449158,92.40246406570843,12.520700053975656,41.67348900997506
5393,ニチアス,2026-01-07,https://boutetsuya.livedoor.blog/archives/29263032.html,5393ニチアス 2025,7174.0,2.05,17.6,2.12,監視銘柄,,なし,DOE5% 累進配当 総還元性向50%,3529.0,21.30524,2.735589,1.71,DOE水準が引きあがり、株価は一段上を推移。 それを考慮してもPER、利回り両面でかなりの割高圏を推移。 チャートは勢いがあり、上は勢い止まるまで。 下は5300円から下は堅く、最悪4000円まで。,16.23210556499199,13.22903914133243,31.25370528608016,93.22381930184805,8.198667748698286,24.52909892887504
5463,丸一鋼管,2026-01-08,https://boutetsuya.livedoor.blog/archives/29267703.html,5463丸一鋼管 2025,1509.0,1.02,15.6,2.97,分散枠,,300株 お米券３枚（年２回）,総還元性向50%,1743.0,14.789988,1.0954038,2.97,株価は直近高値を抜き、割安域から妥当な位置へ。 上は1700円、下は1300円と、上下ともに200円ほどありそう。,12.64513923715438,10.942486219718505,16.961843777437835,90.55441478439425,8.470828667935132,16.419177728055075
5464,モリ工業,2023-03-07,https://boutetsuya.livedoor.blog/archives/18453274.html,5464モリ工業 2022,3255.0,,,3.99,準主力,,なし,,944.0,10.683567,0.60865253,3.62,,10.823296969411905,10.605934501230877,-1.291011138350917,49.07597535934292,9.17114335204464,12.380102543596042
5845,全保連,2026-01-11,https://boutetsuya.livedoor.blog/archives/29288963.html,5845全保連 2025,1000.0,3.54,14.3,4.0,監視銘柄,,なし,配当性向50%以上 累進配当,1212.0,18.408264,3.9269814,9.04,配当性向高いが、累進配当が効いているため 利回り的には妥当な位置。PERは若干割高圏内。 下は900円まで、上は1100円あたりが一旦天井となりそう。,14.558708609042862,12.818697987778858,26.441599281450422,99.7946611909651,9.202188960840811,18.408264
5903,ＳＨＩＮＰＯ,2026-01-14,https://boutetsuya.livedoor.blog/archives/29303427.html,5903ＳＨＩＮＰＯ 2025,1206.0,0.97,10.0,3.48,監視銘柄,,なし,配当性向35%以上,1685.0,20.121805,1.2998875,0.025,18年から概ね1000～1500円のレンジで推移。 業績は上がっているのでPERは切り下がり中。 1Qの調子はよく、繁忙期の2Q好調なら株価回復も 下は1000円が相当堅く、上は1500円突破は微妙なところ。,,,,,,
5911,横河ブリッジホールディングス,2026-01-14,https://boutetsuya.livedoor.blog/archives/29307569.html,5911横河ブリッジホールディングス 2025,3160.0,0.95,15.4,3.8,監視銘柄,,1000株 クオカード1000 or 2000円（５年）,DOE3.5%以上 累進配当,2929.0,13.414243,0.87328404,4.45,株価は高値を抜け強い勢い。 高値値突入だが、勢いある間は上へ行きそう。 下は2750あたりから堅く、2500円が鉄壁ライン。,13.201831379773527,12.31927756813228,1.6089557131589327,79.67145790554414,10.008754708219696,14.498868040294541
5929,三和ホールディングス,2026-01-15,https://boutetsuya.livedoor.blog/archives/29313661.html,5929三和ホールディングス 2025,4219.0,2.85,15.4,2.94,監視銘柄,,100株 クオカード500円,DOE8%,3683.0,13.092784,2.2718413,3.61,23年から一気に評価され急騰。 PERは20で天井をつけ、現在は若干割高の位置を推移。 ただし業績好調のDOE銘柄で下値は堅そう。 下は4000円を割れると3300円まで、上は今期は5000円までか。,13.873796530472422,14.501963852678614,-5.629407413875542,25.46201232032854,9.707311948998143,18.276900769655345
5933,アルインコ,2025-01-12,https://boutetsuya.livedoor.blog/archives/26631900.html,5933アルインコ 2024,1034.0,0.65,9.8,4.16,監視銘柄,,500株 商品券1000円 or 2000円（３年）,配当性向40%,1105.0,12.569673,0.65379083,4.17,800～1400のレンジだったが、最近は900～1100の狭いレンジ。 業績はあまり変わっていないが、利回りは上がってきており 900円の壁はかなり底堅い。 今期進捗悪く、1100円突破までは時間がかかりそう。,12.112493798471768,11.501886181941972,3.7744432247793114,90.96509240246407,9.728243941472533,13.280392684723093
5939,ニチアス,2023-03-05,https://boutetsuya.livedoor.blog/archives/18414523.html,5939ニチアス 2022,2709.0,,,3.4,監視銘柄,,なし,,4850.0,12.728322,0.85715413,0.62,,14.739521094091176,15.373036522625698,-13.644941930287214,2.2587268993839835,12.59710218556701,26.097891141996215
6058,ベクトル,2026-01-17,https://boutetsuya.livedoor.blog/archives/29327171.html,6058ベクトル 2025,1476.0,3.54,13.8,2.24,分散枠,,なし,配当性向30%以上,1755.0,16.09944,3.6953359,2.01,3Q決算を受けストップ高。重かったラインを抜け、 もう一段高くなれるかどうか。 まだ予測が難しいが、1500円から±250円あたりの推移となりそう。,12.064237688634329,10.302110449928717,33.44763602566634,95.27720739219713,7.2604801876502405,18.18181770940171
6076,アメイズ,2026-01-18,https://boutetsuya.livedoor.blog/archives/29335868.html,6076アメイズ 2025,1282.0,1.04,7.8,2.73,分散枠,,100株 自社ホテル30%割引券５枚,継続的かつ安定的な配当,,,,,22年から上昇トレンド継続。 1200あたりがかなり堅く、現在はそれなりに割安圏内。 価格改定や新規出店など利益につながる動きは見せており、 増益が見えてくれば前回高値の1634円突破も。,,,,,,
6089,ウィルグループ,2026-01-19,https://boutetsuya.livedoor.blog/archives/29341043.html,6089ウィルグループ 2025,1222.0,1.55,14.0,3.6,監視銘柄,,100株 クオカード500～2000円（～３年）,総還元性向30% 累進配当,1148.0,11.364087,1.3154563,3.95,今期の業績は復調で株価も底上げ。 当面1000円のラインは堅くなりそう。 上は1500円重く、このあたりのレンジとなりそう。,10.679674263241395,9.815855490405054,6.40855441737862,86.44763860369609,7.973803792045407,12.509800691988318
6091,ウエスコホールディングス,2026-01-20,https://boutetsuya.livedoor.blog/archives/29348667.html,6091ウエスコホールディングス 2025,863.0,0.72,13.7,3.24,監視銘柄,,なし,DOEに留意し配当性向40%,922.0,13.952785,0.7274868,3.1,業績好調による株価切り上げでPERは高い位置で推移。 1000円突破はもう少し先か。 下に転じても700円あたりで止まりそう。,12.564179798506355,10.756049362992977,11.05209590886882,99.38398357289527,7.598680946650474,14.04553941349617
6183,ベルシステム２４ホールディングス,2023-03-14,https://boutetsuya.livedoor.blog/archives/18565060.html,6183ベルシステム２４ホールディングス 2022,1462.0,,,4.1,監視銘柄,,なし,,1388.0,12.610157,1.3939494,4.4,,12.503230598555756,11.84633190800864,0.8551901894586544,70.84188911704312,9.74860577848829,13.936585618155618
6209,リケンＮＰＲ,2026-01-21,https://boutetsuya.livedoor.blog/archives/29354769.html,6209リケンＮＰＲ 2025,3745.0,0.69,11.2,3.6,分散枠,,なし,配当性向40%以上,3835.0,7.369756,0.6239785,5.39,トランプ関税による急落あったが、そこから２倍高。 若干割高もまだまだ妥当な位置。 下は3200円あたりまで、上は一旦節目の4000円が意識されそう。,6.77062218264281,5.540513815203441,8.8490215698807,81.93018480492813,3.5332468617156945,8.408500986020515
6224,ＪＲＣ,2026-01-22,https://boutetsuya.livedoor.blog/archives/29361413.html,6224ＪＲＣ 2025,1303.0,3.16,13.8,2.23,準主力,,なし,配当性向30%目安,1128.0,10.7684965,2.4700441,2.71,バリューとグロースの間のような銘柄で 業績成長考慮で現在は妥当な位置～若干割安圏内と予想。 1300円あたりから順に堅くなりそうで、上は前回高値の1826円を意識。 いずれは超えそうだが、一旦天井となりそう。,13.006192770945379,11.270593685731082,-17.20485241418368,47.84394250513347,7.763156265686116,16.94037970326736
6230,ＳＡＮＥＩ,2026-01-24,https://boutetsuya.livedoor.blog/archives/29373225.html,6230ＳＡＮＥＩ 2025,2256.0,0.71,7.1,3.06,監視銘柄,,なし,累進配当,2113.0,7.925137,0.6381444,3.6,現在の株価は妥当な位置。 現在は利益圧迫も、増収であり来期からに期待。 今期中は2200円を境に上下200円ほどの値幅となりそう。,7.963927442581495,7.451454331202734,-0.4870767954776922,67.14579055441479,6.102623365250724,8.679018938949362
6250,やまびこ,2026-01-26,https://boutetsuya.livedoor.blog/archives/29387520.html,6250やまびこ 2024,3345.0,1.22,10.5,2.69,監視銘柄,,なし,安定配当,4220.0,9.326585,3.3643835,2.49,直近でも株価はよく上がり、現在は若干の割高圏内。 下は2800円くらいから堅くなりそう。 上は勢い続けば本決算や中計次第で青天井。 期待買いとの勝負で、今の時点での予想は難しい。,7.074735596517848,5.996459806031743,31.8294496347044,99.38398357289527,3.811250530963048,9.746502334123223
